Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [578]
-----------------------------------------------
                0.00    0.00       1/1           std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [577]
[578]    0.0    0.00    0.00       1         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [578]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [85] cli_parse_args(int, char**, cli_options&) [252] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*) [53] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
 [105] __static_initialization_and_destruction_0() (cvision.cpp) [48] std::char_traits<char>::length(char const*) [121] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
 [550] cli_options::cli_options() [47] std::char_traits<char>::compare(char const*, char const*, unsigned long) [270] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
 [551] cli_options::~cli_options() [360] void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >) [271] std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
   [4] YOLODetector::detectObjects(cv::Mat&) [315] void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [392] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
 [101] YOLODetector::drawDetections(cv::Mat&, std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [500] void std::_Destroy_aux<false>::__destroy<cvision::Frame*>(cvision::Frame*, cvision::Frame*) [393] std::vector<float, std::allocator<float> >::end()
 [535] YOLODetector::YOLODetector(YOLOModel&) [131] void std::_Destroy_aux<false>::__destroy<cvision::Detection*>(cvision::Detection*, cvision::Detection*) [394] std::vector<float, std::allocator<float> >::begin()
  [10] LevenshteinSearch::calculate_similarity(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [243] void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [282] std::vector<float, std::allocator<float> >::push_back(float const&)
  [11] LevenshteinSearch::levenshtein_similarity(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [52] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [346] std::vector<float, std::allocator<float> >::vector()
   [9] LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [316] void std::_Destroy_aux<true>::__destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*) [347] std::vector<float, std::allocator<float> >::~vector()
  [42] LevenshteinSearch::tokenize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [317] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [453] std::vector<float, std::allocator<float> >::operator[](unsigned long)
  [76] LevenshteinSearch::LevenshteinSearch(std::vector<cvision::Frame, std::allocator<cvision::Frame> >) [167] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [160] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [552] LevenshteinSearch::~LevenshteinSearch() [318] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [164] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  [26] cv::_InputArray::init(int, void const*) [319] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [7] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [35] cv::_InputArray::_InputArray(cv::Mat const&) [320] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [439] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [64] cv::_InputArray::_InputArray() [321] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [32] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
  [36] cv::_InputArray::~_InputArray() [322] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [238] std::vector<int, std::allocator<int> >::end()
  [66] cv::_OutputArray::_OutputArray(cv::Mat&) [323] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [179] std::vector<int, std::allocator<int> >::begin()
  [67] cv::_OutputArray::_OutputArray(std::vector<cv::Mat, std::allocator<cv::Mat> >&) [324] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [6] std::vector<int, std::allocator<int> >::push_back(int const&)
 [104] cv::_OutputArray::_OutputArray() [384] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_allocate(unsigned long) [15] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
  [71] cv::_OutputArray::~_OutputArray() [325] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::_Vector_impl() [17] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [102] cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [326] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::~_Vector_impl() [70] std::vector<int, std::allocator<int> >::vector()
 [112] cv::_InputOutputArray::~_InputOutputArray() [236] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_deallocate(cv::Rect_<int>*, unsigned long) [12] std::vector<int, std::allocator<int> >::~vector()
   [5] float* cv::Mat::ptr<float>(int) [327] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl_data::_Vector_impl_data() [119] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [536] cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl>::operator=(cv::Ptr<cv::dnn::dnn4_v20251223::Net::Impl> const&) [202] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_get_Tp_allocator() [297] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [209] cv::Vec<double, 4>::Vec() [328] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_base() [49] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [537] cv::dnn::dnn4_v20251223::Net::operator=(cv::dnn::dnn4_v20251223::Net const&) [329] std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~_Vector_base() [529] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::basic_string_view<char, std::char_traits<char> >, void>(std::basic_string_view<char, std::char_traits<char> > const&, std::allocator<char> const&)
 [210] cv::Matx<double, 4, 1>::Matx() [489] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_allocate(unsigned long) [567] std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
 [276] cv::Rect_<int>::Rect_(int, int, int, int) [556] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl&&) [348] void std::_Construct<cvision::Frame>(cvision::Frame*)
 [301] cv::Size_<int>::Size_(int, int) [524] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl(std::allocator<cvision::Frame> const&) [58] void std::_Construct<cvision::Frame, cvision::Frame const&>(cvision::Frame*, cvision::Frame const&)
 [154] cv::Size_<int>::Size_() [557] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::_Vector_impl() [411] void std::_Construct<cvision::Detection, cvision::Detection const&>(cvision::Detection*, cvision::Detection const&)
 [499] cv::Point_<int>::Point_(int, int) [501] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl::~_Vector_impl() [18] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [302] cv::MatExpr::~MatExpr() [488] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_deallocate(cvision::Frame*, unsigned long) [440] void std::_Construct<int>(int*)
 [509] cv::Scalar_<double>::Scalar_(double, double, double, double) [525] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_create_storage(unsigned long) [441] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [212] cv::Scalar_<double>::Scalar_() [558] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl_data&&) [349] std::vector<cvision::Detection, std::allocator<cvision::Detection> > const* std::__addressof<std::vector<cvision::Detection, std::allocator<cvision::Detection> > const>(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&)
 [459] cvision::Frame::Frame(cvision::Frame&&) [507] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_impl_data::_Vector_impl_data() [350] cv::Mat* std::__addressof<cv::Mat>(cv::Mat&)
  [56] cvision::Frame::Frame(cvision::Frame const&) [481] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() [150] cv::Rect_<int>* std::__addressof<cv::Rect_<int> >(cv::Rect_<int>&)
 [177] cvision::Frame::Frame() [559] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >&&) [141] cvision::Frame* std::__addressof<cvision::Frame>(cvision::Frame&)
 [142] cvision::Frame::~Frame() [526] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(unsigned long, std::allocator<cvision::Frame> const&) [364] cvision::Detection* std::__addressof<cvision::Detection>(cvision::Detection&)
  [30] cvision::Frame::operator=(cvision::Frame&&) [560] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base() [223] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
   [2] cvision::query(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [502] std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::~_Vector_base() [193] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
   [8] cvision::query(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [187] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_allocate(unsigned long) [442] int* std::__addressof<int>(int&)
   [3] cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [460] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl::_Vector_impl(std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl&&) [568] int std::__bit_width<unsigned long>(unsigned long)
 [100] cvision::annotate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, cvision::Frame&, cv::Mat&) [175] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl::_Vector_impl(std::allocator<cvision::Detection> const&) [78] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept>)
 [472] cvision::Detection::Detection(cvision::Detection&&) [156] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl::_Vector_impl() [530] std::filesystem::__cxx11::path::_List::_Impl*& std::__get_helper<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<0ul, std::filesystem::__cxx11::path::_List::_Impl*, std::filesystem::__cxx11::path::_List::_Impl_deleter>&)
 [395] cvision::Detection::Detection(cvision::Detection const&) [134] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl::~_Vector_impl() [531] std::filesystem::__cxx11::path::_List::_Impl_deleter& std::__get_helper<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>(std::_Tuple_impl<1ul, std::filesystem::__cxx11::path::_List::_Impl_deleter>&)
 [448] cvision::Detection::Detection() [130] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_deallocate(cvision::Detection*, unsigned long) [227] __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__miter_base<__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >)
 [379] cvision::Detection::~Detection() [207] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_create_storage(unsigned long) [191] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [303] YOLOModel::getNet()   [139] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data const&) [547] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__miter_base<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >)
 [538] YOLOModel::YOLOModel(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, float, float, int, int) [204] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data&) [219] cvision::Detection const* std::__miter_base<cvision::Detection const*>(cvision::Detection const*)
 [539] YOLOModel::~YOLOModel() [461] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data&&) [220] cvision::Detection const* std::__niter_base<cvision::Detection const*>(cvision::Detection const*)
 [495] __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame const* const&) [127] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_impl_data::_Vector_impl_data() [228] cvision::Detection const* std::__niter_base<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >)
 [213] __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator++() [120] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_get_Tp_allocator() [192] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [126] __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::__normal_iterator(cvision::Detection const* const&) [285] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base(std::allocator<cvision::Detection> const&) [170] cv::Rect_<int>* std::__niter_base<cv::Rect_<int>*>(cv::Rect_<int>*)
 [397] __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::operator++() [462] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base(std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >&&) [477] cvision::Frame* std::__niter_base<cvision::Frame*>(cvision::Frame*)
 [375] __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator<char*, void>(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [208] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base(unsigned long, std::allocator<cvision::Detection> const&) [508] cvision::Frame* std::__niter_base<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >)
 [189] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [157] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base() [230] cvision::Detection* std::__niter_base<cvision::Detection*>(cvision::Detection*)
 [214] __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat* const&) [135] std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::~_Vector_base() [229] cvision::Detection* std::__niter_base<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >)
 [304] __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++() [407] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [188] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [173] __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::__normal_iterator(cv::Rect_<int>* const&) [421] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [171] float* std::__niter_base<float*>(float*)
 [476] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::__normal_iterator(cvision::Frame* const&) [244] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [122] int* std::__niter_base<int*>(int*)
 [457] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator--() [233] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [569] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*)
 [291] __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator++() [422] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [361] __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*>(__gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*)
 [178] __gnu_cxx::__normal_iterator<cvision::Detection*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >::__normal_iterator(cvision::Detection* const&) [221] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [351] cvision::Detection* std::__niter_wrap<cvision::Detection*>(cvision::Detection* const&, cvision::Detection*)
 [240] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [423] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [254] int* std::__niter_wrap<int*>(int* const&, int*)
 [401] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++() [245] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [272] cv::Rect_<int>* std::__relocate_a<cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> > >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
 [159] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [427] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [486] cvision::Frame* std::__relocate_a<cvision::Frame*, cvision::Frame*, std::allocator<cvision::Frame> >(cvision::Frame*, cvision::Frame*, cvision::Frame*, std::allocator<cvision::Frame>&)
 [263] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [428] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [419] cvision::Detection* std::__relocate_a<cvision::Detection*, cvision::Detection*, std::allocator<cvision::Detection> >(cvision::Detection*, cvision::Detection*, cvision::Detection*, std::allocator<cvision::Detection>&)
